"species","season","population","longitude","latitude"
"WIWA","Wintering","Eastern",-93.66833333,16.68694444
"WIWA","Wintering","Eastern",-93.66833333,16.68694444
"WIWA","Wintering","Eastern",-93.66833333,16.68694444
"WIWA","Wintering","AK2Alberta",-105.8233333,23.56
"WIWA","Wintering","PNW",-105.9016667,23.40277778
"WIWA","Wintering","AK2Alberta",-96.38149167,17.49149167
"WIWA","Wintering","AK2Alberta",-100.599526,17.580064
"WIWA","Wintering","AK2Alberta",-99.66666667,17.55
"WIWA","Wintering","PNW",-99.66666667,17.55
"WIWA","Wintering","Eastern",-87.4228,15.15386
"WIWA","Wintering","AK2Alberta",-87.44712,15.08939
"WIWA","Wintering","AK2Alberta",-87.50255,15.15479
"WIWA","Wintering","AK2Alberta",-87.50255,15.15479
"WIWA","Wintering","AK2Alberta",-87.4726,15.13491
"WIWA","Wintering","AK2Alberta",-87.4726,15.13491
"WIWA","Wintering","AK2Alberta",-87.4228,15.15386
"WIWA","Wintering","RockyMtn",-87.44712,15.08939
"WIWA","Wintering","AK2Alberta",-87.50255,15.15479
"WIWA","Wintering","AK2Alberta",-87.50346,15.14557
"WIWA","Wintering","Eastern",-87.50346,15.14557
"WIWA","Wintering","AK2Alberta",-87.50346,15.14557
"WIWA","Wintering","AK2Alberta",-87.48481,15.12634
"WIWA","Wintering","AK2Alberta",-87.48481,15.12634
"WIWA","Wintering","AK2Alberta",-87.48481,15.12634
"WIWA","Wintering","Eastern",-87.43736,15.16792
"WIWA","Wintering","AK2Alberta",-87.4726,15.13491
"WIWA","Wintering","AK2Alberta",-87.4228,15.15386
"WIWA","Wintering","AK2Alberta",-87.4726,15.13491
"WIWA","Wintering","AK2Alberta",-87.44712,15.08939
"WIWA","Wintering","Eastern",-87.48481,15.12634
"WIWA","Wintering","Eastern",-87.4359,15.13911
"WIWA","Wintering","RockyMtn",-87.50255,15.15479
"WIWA","Wintering","AK2Alberta",-87.4726,15.13491
"WIWA","Wintering","AK2Alberta",-87.4726,15.13491
"WIWA","Wintering","AK2Alberta",-87.4726,15.13491
"WIWA","Wintering","AK2Alberta",-87.4228,15.15386
"WIWA","Wintering","PNW",-106.608889,24.402778
"WIWA","Wintering","AK2Alberta",-106.608889,24.402778
"WIWA","Wintering","PNW",-107.387483,24.823683
"WIWA","Wintering","PNW",-106.97056,23.91639
"WIWA","Wintering","PNW",-107.38472,24.82389
"WIWA","Wintering","Sierra",-107.41806,24.4275
"WIWA","Wintering","Sierra",-106.97056,23.91639
"WIWA","Wintering","PNW",-106.97056,23.91639
"WIWA","Wintering","PNW",-106.97056,23.91639
"WIWA","Wintering","PNW",-107.38611,24.82306
"WIWA","Wintering","PNW",-107.38611,24.82306
"WIWA","Wintering","PNW",-107.38611,24.82306
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"WIWA","Wintering","AK2Alberta",-97.795,16.992222
"COYE","Wintering","CA",-122.69,37.92
"COYE","Wintering","West",-124.08,40.86
"COYE","Wintering","NewEngland",-79.3717,35.08842
"COYE","Wintering","Midwest",-79.3717,35.08842
"COYE","Wintering","Midwest",-79.3203,35.11667
"COYE","Wintering","NewEngland",-88.067052,19.476188
"COYE","Wintering","Midwest",-88.067052,19.476188
"COYE","Wintering","Midwest",-88.067052,19.476188
"COYE","Wintering","Midwest",-88.067052,19.476188
"COYE","Wintering","Midwest",-87.66666667,21.5
"COYE","Wintering","Midwest",-87.66666667,21.5
"COYE","Wintering","West",-97.784333,26.071624
"COYE","Wintering","CA",-122.69,37.92
"COYE","Wintering","Midwest",-99.1727,19.3167
"COYE","Wintering","Midwest",-90.387733,20.880345
"COYE","Wintering","Midwest",-90.387733,20.880345
"COYE","Wintering","Midwest",-90.387733,20.880345
"COYE","Wintering","NewEngland",-84.8417,32.26528
"COYE","Wintering","NewEngland",-85.0417,32.370833
"COYE","Wintering","West",-114.679,33.365833
"COYE","Wintering","West",-114.679,33.365833
"COYE","Wintering","West",-114.679,33.365833
"COYE","Wintering","West",-114.679,33.365833
"COYE","Wintering","NewEngland",-81.522618,26.441131
"COYE","Wintering","NewEngland",-81.522618,26.441131
"COYE","Wintering","NewEngland",-81.522618,26.441131
"COYE","Wintering","Midwest",-79,35.23333
"COYE","Wintering","Midwest",-87.705059,21.518728
"COYE","Wintering","West",-87.705059,21.518728
"COYE","Wintering","West",-87.704021,21.517024
"COYE","Wintering","Midwest",-87.704021,21.517024
"COYE","Wintering","Midwest",-87.704802,21.520999
"COYE","Wintering","Midwest",-87.744473,21.525232
"COYE","Wintering","Midwest",-87.744473,21.525232
"COYE","Wintering","NewEngland",-87.744473,21.525232
"COYE","Wintering","West",-87.676725,21.511971
"COYE","Wintering","Midwest",-87.676725,21.511971
"COYE","Wintering","Midwest",-87.676725,21.511971
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Southwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","Midwest",-92.975928,17.992219
"COYE","Wintering","NewEngland",-92.975928,17.992219
"COYE","Wintering","Midwest",-90.3938,20.84942
"COYE","Wintering","NewEngland",-90.3938,20.84942
"COYE","Wintering","Midwest",-90.394655,20.846456
"COYE","Wintering","Midwest",-90.394655,20.846456
"COYE","Wintering","West",-98.9819,18.47556
"COYE","Wintering","Midwest",-98.9819,18.47556
"COYE","Wintering","Midwest",-98.9819,18.47556
"COYE","Wintering","Midwest",-96.3833,19.56667
"COYE","Wintering","NewEngland",-79,35.14
"COYE","Wintering","NewEngland",-75.1257,40.75679
"COYE","Wintering","NewEngland",-75.1257,40.75679
"COYE","Wintering","NewEngland",-79.3472,35.10833
"COYE","Wintering","Midwest",-67.06,18.49
"COYE","Wintering","Midwest",-67.06,18.49
"COYE","Wintering","NewEngland",-83.6931,35.94444
"COYE","Wintering","West",-110.3128,24.1426
"COYE","Wintering","West",-120.794,37.15944
"COYE","Wintering","West",-120.794,37.15944
"COYE","Wintering","West",-120.794,37.15944
"COYE","Wintering","West",-118.83,34.02
"COYE","Wintering","West",-118.83,34.02
"COYE","Wintering","West",-118.83,34.02
"COYE","Wintering","West",-118.83,34.02
"COYE","Wintering","Midwest",-89.660114,20.996518
"COYE","Wintering","CA",-121.93,37.44
"COYE","Wintering","CA",-121.9271,37.436869
"COYE","Wintering","Midwest",-96.72,17
"COYE","Wintering","West",-96.72,17
"COYE","Wintering","Midwest",-96.72,17
"COYE","Wintering","Midwest",-96.72,17
"COYE","Wintering","West",-96.72,17
"COYE","Wintering","Midwest",-96.72,17
"COYE","Wintering","Midwest",-96.72,17
"COYE","Wintering","Southwest",-96.72,17
"COYE","Wintering","NewEngland",-81.0602,29.22296
"COYE","Wintering","NewEngland",-81.0602,29.22296
"COYE","Wintering","NewEngland",-81.0602,29.22296
"COYE","Wintering","NewEngland",-81.0602,29.22296
"COYE","Wintering","CA",-122.87,38.04833
"COYE","Wintering","CA",-122.87,38.04833
"COYE","Wintering","Midwest",-88.03884,19.535805
"COYE","Wintering","Midwest",-88.03884,19.535805
"COYE","Wintering","Midwest",-88.03884,19.535805
"COYE","Wintering","Midwest",-88.03884,19.535805
"COYE","Wintering","Midwest",-87.744258,21.527259
"COYE","Wintering","Midwest",-87.744258,21.527259
"COYE","Wintering","West",-122.488,47.05555
"COYE","Wintering","NewEngland",-84.9306,32.29444
"COYE","Wintering","NewEngland",-84.9778,32.34167
"COYE","Wintering","NewEngland",-84.9778,32.34167
"COYE","Wintering","NewEngland",-84.9125,32.25972
"COYE","Wintering","NewEngland",-84.9125,32.25972
"COYE","Wintering","NewEngland",-84.9778,32.34167
"COYE","Wintering","NewEngland",-84.9306,32.29444
"COYE","Wintering","NewEngland",-84.9778,32.34167
"COYE","Wintering","NewEngland",-84.9778,32.34167
"COYE","Wintering","NewEngland",-84.9306,32.29444
"COYE","Wintering","Midwest",-89.6013667,20.4973047
"COYE","Wintering","Midwest",-89.5607048,20.4861511
"COYE","Wintering","Midwest",-89.5607048,20.4861511
"COYE","Wintering","Midwest",-89.5607048,20.4861511
"COYE","Wintering","Midwest",-89.563995,20.4841583
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","Midwest",-89.0786,17.15356
"COYE","Wintering","West",-109.7,23.05
"COYE","Wintering","West",-109.7,23.05
"COYE","Wintering","West",-109.7,23.05
"COYE","Wintering","West",-109.7,23.05
"COYE","Wintering","West",-109.7,23.05
"COYE","Wintering","West",-109.7,23.05
"COYE","Wintering","West",-109.7,23.05
"COYE","Wintering","West",-109.71,23.48
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","Midwest",-77.6469,18.35639
"COYE","Wintering","Midwest",-88.054467,19.475918
"COYE","Wintering","Southwest",-106.970556,23.916389
"COYE","Wintering","West",-106.970556,23.916389
"COYE","Wintering","West",-106.970556,23.916389
"COYE","Wintering","CA",-106.970556,23.916389
"COYE","Wintering","West",-106.970556,23.916389
"COYE","Wintering","West",-106.970556,23.916389
"COYE","Wintering","Southwest",-106.970556,23.916389
"COYE","Wintering","Southwest",-106.970556,23.916389
"COYE","Wintering","Southwest",-106.970556,23.916389
"COYE","Wintering","West",-106.970556,23.916389
"COYE","Wintering","Southwest",-106.970556,23.916389
"COYE","Wintering","West",-106.970556,23.916389
"COYE","Wintering","Midwest",-90.013684,21.169274
"COYE","Wintering","Midwest",-90.013684,21.169274
"COYE","Wintering","NewEngland",-90.013684,21.169274
"COYE","Wintering","Midwest",-90.013684,21.169274
"COYE","Wintering","Midwest",-90.013684,21.169274
"COYE","Wintering","West",-98.8363,24.2669
"COYE","Wintering","Midwest",-92.8528,17.57944
"COYE","Wintering","Midwest",-92.9492,17.69944
"COYE","Wintering","Midwest",-92.9492,17.69944
"COYE","Wintering","Midwest",-92.85,17.79361
"COYE","Wintering","Midwest",-92.855,17.5775
"COYE","Wintering","Midwest",-92.855,17.5775
"COYE","Wintering","Midwest",-92.85277778,17.57944444
"COYE","Wintering","Midwest",-92.94916667,17.69944444
"COYE","Wintering","West",-98.98194444,18.47555556
"COYE","Wintering","West",-98.98194444,18.47555556
"COYE","Wintering","Midwest",-98.98194444,18.47555556
"COYE","Wintering","West",-98.98194444,18.47555556
"COYE","Wintering","West",-110.2265,23.4464
"COYE","Wintering","West",-110.2265,23.4464
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","NewEngland",-77.6469,18.35639
"COYE","Wintering","Midwest",-87.3503372,20.3332561
"COYE","Wintering","Midwest",-87.3490562,20.3356753
"COYE","Wintering","Midwest",-89.1466046,20.8812144
"COYE","Wintering","NewEngland",-96.11694444,19.11111111
"COYE","Wintering","West",-96.1169,19.11111
"COYE","Wintering","Midwest",-96.1169,19.11111
"COYE","Wintering","Midwest",-96.11694444,19.11111111
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-92.9753,17.99083
"COYE","Wintering","Midwest",-87.348767,20.337473
"COYE","Wintering","Midwest",-87.348955,20.336061
"COYE","Wintering","Midwest",-87.1273,15.137
"COYE","Wintering","Midwest",-87.7092,21.47833
"COYE","Wintering","Midwest",-87.7092,21.47833
"COYE","Wintering","Midwest",-87.66666667,21.5
"COYE","Wintering","Midwest",-87.66666667,21.5
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","Southwest",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","Southwest",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.812,34.04861
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","Southwest",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"COYE","Wintering","CA",-118.81,34.05
"COYE","Wintering","West",-118.81,34.05
"AMRE","Wintering","Northwest",-89.078602,17.153562
"AMRE","Wintering","Northwest",-89.078602,17.153562
"AMRE","Wintering","Northwest",-89.078602,17.153562
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","Northwest",-85.666667,10.783333
"AMRE","Wintering","Northwest",-85.616667,10.616667
"AMRE","Wintering","South",-85.833333,10.316667
"AMRE","Wintering","Northwest",-85.833333,10.316667
"AMRE","Wintering","Northwest",-82.92589174,8.754194245
"AMRE","Wintering","South",-82.92338203,8.816145645
"AMRE","Wintering","South",-82.9664433,8.79056072
"AMRE","Wintering","South",-82.92589174,8.754194245
"AMRE","Wintering","South",-82.92338203,8.816145645
"AMRE","Wintering","Northeast",-75.12105,19.9281
"AMRE","Wintering","Northeast",-75.12105,19.9281
"AMRE","Wintering","Northeast",-75.12105,19.9281
"AMRE","Wintering","SouthDakota",-75.1357,19.9224
"AMRE","Wintering","SouthDakota",-75.1357,19.9224
"AMRE","Wintering","Northeast",-75.12105,19.9281
"AMRE","Wintering","Northeast",-75.1094,19.9153
"AMRE","Wintering","Northeast",-75.1357,19.9224
"AMRE","Wintering","Northeast",-75.1357,19.9224
"AMRE","Wintering","Northeast",-75.1154,19.9841
"AMRE","Wintering","Northeast",-75.12105,19.9281
"AMRE","Wintering","Northeast",-75.1154,19.9841
"AMRE","Wintering","South",-77.646944,18.356389
"AMRE","Wintering","South",-77.646944,18.356389
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.94128054,18.04007078
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.93725198,18.03831687
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.93538515,18.03531132
"AMRE","Wintering","Northeast",-77.94102177,18.04241994
"AMRE","Wintering","Northeast",-77.93725198,18.03831687
"AMRE","Wintering","Northwest",-92.803333,17.974167
"AMRE","Wintering","Northwest",-96.116944,19.111111
"AMRE","Wintering","Northwest",-92.801667,17.976667
"AMRE","Wintering","Northwest",-99.01527,19.657235
"AMRE","Wintering","Northwest",-92.8010591,18.006934
"AMRE","Wintering","Northwest",-95.077222,18.586944
"AMRE","Wintering","Northwest",-95.077222,18.586944
"AMRE","Wintering","Northwest",-95.077222,18.586944
"AMRE","Wintering","Northwest",-95.091111,18.642222
"AMRE","Wintering","Northwest",-95.077222,18.586944
"AMRE","Wintering","Northwest",-95.091111,18.642222
"AMRE","Wintering","Northwest",-95.077222,18.586944
"AMRE","Wintering","Northeast",-95.091111,18.642222
"AMRE","Wintering","Northeast",-75.1138,19.9343
"AMRE","Wintering","Northeast",-75.1138,19.9343
"AMRE","Wintering","Northwest",-75.1138,19.9343
"AMRE","Wintering","Northeast",-75.12105,19.9281
"AMRE","Wintering","Northeast",-75.12105,19.9281
"AMRE","Wintering","Northeast",-75.1154,19.9841
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-76.133162,25.03039
"AMRE","Wintering","Northeast",-67.195511,17.959252
"AMRE","Wintering","Northeast",-67.195511,17.959252
"AMRE","Wintering","Northeast",-67.195511,17.959252
"AMRE","Wintering","Northeast",-67.195511,17.959252
"AMRE","Wintering","Northeast",-67.195511,17.959252
"AMRE","Wintering","Northeast",-67.195511,17.959252
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","Northeast",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","South",-63.056538,18.087032
"AMRE","Wintering","Northeast",-68.707157,18.161592
"AMRE","Wintering","Northeast",-68.707157,18.161592
"AMRE","Wintering","Northeast",-68.707157,18.161592
"AMRE","Wintering","Northeast",-68.707157,18.161592
"AMRE","Wintering","Northeast",-68.707157,18.161592
"AMRE","Wintering","Northeast",-68.707157,18.161592
"AMRE","Wintering","Northeast",-68.707157,18.161592
"AMRE","Wintering","South",-67.06,18.49
"AMRE","Wintering","Northeast",-67.06,18.49
"AMRE","Wintering","Northwest",-87.724472,21.482341
"AMRE","Wintering","Northwest",-88.232269,21.556673
"AMRE","Wintering","Northwest",-88.232269,21.556673
"AMRE","Wintering","Northeast",-87.676515,21.512567
"AMRE","Wintering","Northwest",-87.705059,21.518728
"AMRE","Wintering","Northwest",-90.39362,20.85119
"AMRE","Wintering","Northwest",-90.3925121,20.8551292
"AMRE","Wintering","Northeast",-87.729325,18.636672
"AMRE","Wintering","Northwest",-87.729367,18.637896
"AMRE","Wintering","Northwest",-87.729325,18.636672
"AMRE","Wintering","Newfoundland",-73.7999,3.97376
"AMRE","Wintering","Newfoundland",-73.7999,3.97376
"AMRE","Wintering","Newfoundland",-73.7999,3.97376
"AMRE","Wintering","Newfoundland",-73.46402,4.06078
"AMRE","Wintering","Newfoundland",-73.46402,4.06078
"AMRE","Wintering","Newfoundland",-73.46402,4.06078
"AMRE","Wintering","Newfoundland",-73.46402,4.06078
"AMRE","Wintering","Newfoundland",-73.46402,4.06078
"AMRE","Wintering","Newfoundland",-73.580135,4.071163
"AMRE","Wintering","South",-73.580135,4.071163
"AMRE","Wintering","Newfoundland",-73.580135,4.071163
"AMRE","Wintering","Newfoundland",-73.580135,4.071163
"AMRE","Wintering","South",-61.491825,10.424057
"AMRE","Wintering","South",-61.285958,10.707305
"AMRE","Wintering","South",-61.285958,10.707305
"AMRE","Wintering","South",-61.285958,10.707305
"AMRE","Wintering","South",-61.386978,10.38026
"AMRE","Wintering","South",-61.386978,10.38026
"AMRE","Wintering","South",-61.386978,10.38026
"AMRE","Wintering","South",-61.386978,10.38026
"AMRE","Wintering","Newfoundland",-61.386978,10.38026
"AMRE","Wintering","South",-61.434614,10.607171
"AMRE","Wintering","South",-61.434614,10.607171
"AMRE","Wintering","South",-61.434614,10.607171
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Louisiana",-87.53416667,21.48833333
"PABU","Wintering","Central",-87.53416667,21.48833333
"PABU","Wintering","Central",-87.53416667,21.48833333
"PABU","Wintering","Central",-87.53416667,21.48833333
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.35,10.35
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-89.943333,13.823056
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.943333,13.823056
"PABU","Wintering","Central",-89.943333,13.823056
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",86.008333,11.832222
"PABU","Wintering","Central",86.008333,11.832222
